ITERATION_CODE|ITERATION_NAME|LEVEL|ALONE|DETAILED_ONLY|COARSE_ONLY
1819|Ho-Chunk Nation alone|2|True|False|False
1820|Hoh Indian Tribe alone|2|True|False|False
1821|Hoopa Extension alone|2|True|True|False
1822|Hoopa Valley Tribe alone|2|True|False|False
1823|Hopi Tribe of Arizona alone|2|True|False|False
1824|Hopland Band of Pomo Indians alone|2|True|False|False
1825|Houlton Band of Maliseet Indians alone|2|True|False|False
1826|Hualapai Indian Tribe of the Hualapai Indian Reservation alone|2|True|False|False
1827|Iipay Nation of Santa Ysabel alone|2|True|False|False
1828|Illinois Miami alone|2|True|False|False
1829|Inaja Band of Diegueno Mission Indians of the Inaja and Cosmit Reservation alone|2|True|True|False
1830|Indian Township alone|2|True|True|False
1831|Indiana Miami alone|2|True|False|False
1832|Ione Band of Miwok Indians alone|2|True|False|False
1833|Iowa (Tribe) alone|2|True|False|False
1834|Iowa Tribe of Kansas and Nebraska alone|2|True|False|False
1835|Iowa Tribe of Oklahoma alone|2|True|False|False
1836|Iroquois alone|2|True|False|False
1837|Jackson Band of Miwuk Indians alone|2|True|True|False
1838|Jamestown S'Klallam Tribe alone|2|True|False|False
1839|Jamul Indian Village alone|2|True|True|False
1840|Jena Band of Choctaw Indians alone|2|True|False|False
1841|Jicarilla Apache Nation alone|2|True|False|False
1842|Juaneno (Acjachemem) alone|2|True|False|False
1843|Kaibab Band of Paiute Indians of the Kaibab Indian Reservation alone|2|True|False|False
1844|Kalapuya alone |2|True|True|False
1845|Kalispel Indian Community alone|2|True|False|False
1846|Karuk Tribe alone|2|True|False|False
1847|Kashia Band of Pomo Indians of the Stewarts Point Rancheria alone|2|True|False|False
1848|Kathlamet alone|2|True|True|False
1849|Kaw Nation alone|2|True|False|False
1850|Kern Valley Indian Community alone|2|True|False|False
1851|Kewa Pueblo, New Mexico alone|2|True|False|False
1852|Keweenaw Bay Indian Community alone|2|True|False|False
1853|Kialegee Tribal Town alone|2|True|True|False
1854|Kickapoo alone|2|True|False|False
1855|Kickapoo Traditional Tribe of Texas alone|2|True|True|False
1856|Kickapoo Tribe of Indians of the Kickapoo Reservation in Kansas alone|2|True|False|False
1857|Kickapoo Tribe of Oklahoma alone|2|True|False|False
1858|Kikiallus alone|2|True|True|False
1859|Kiowa alone|2|True|False|False
1860|Kiowa Indian Tribe of Oklahoma alone|2|True|False|False
1861|Klallam alone|2|True|False|False
1862|Klamath Tribes alone|2|True|False|False
1863|Kletsel Dehe Band of Wintun Indians alone|2|True|False|False
1864|Koasek (Cowasuck) Traditional Band of the Sovereign Abenaki Nation alone|2|True|True|False
1865|Koi Nation of Northern California alone|2|True|True|False
1866|Konkow alone|2|True|False|False
1867|Kootenai Tribe of Idaho alone|2|True|False|False
1868|Kumeyaay (Diegueno) alone|2|True|False|False
1869|La Jolla Band of Luiseno Indians, California alone|2|True|False|False
1870|La Posta Band of Diegueno Mission Indians alone|2|True|True|False
1871|Lac Courte Oreilles Band of Lake Superior Chippewa alone|2|True|False|False
1872|Lac du Flambeau Band of Lake Superior Chippewa Indians alone|2|True|False|False
1873|Lac Vieux Desert Band of Lake Superior Chippewa Indians alone|2|True|False|False
1874|Lake Superior Chippewa alone|2|True|False|False
1875|Las Vegas Tribe of Paiute Indians of the Las Vegas Indian Colony alone |2|True|False|False
1876|Lassik alone|2|True|True|False
1877|Leech Lake Band alone|2|True|False|False
1878|Lemhi-Shoshone alone|2|True|True|False
1879|Lipan Apache alone|2|True|False|False
1880|Little River Band of Ottawa Indians of Michigan alone|2|True|False|False
1881|Little Shell Tribe of Chippewa Indians of Montana alone|2|True|False|False
1882|Little Traverse Bay Bands of Odawa Indians alone|2|True|False|False
1883|Lone Pine Paiute-Shoshone Tribe alone|2|True|False|False
1884|Los Coyotes Band of Cahuilla and Cupeno Indians alone|2|True|False|False
1885|Louisiana Choctaw Tribe alone|2|True|False|False
1886|Lovelock Paiute Tribe of the Lovelock Indian Colony, Nevada alone|2|True|False|False
1887|Lower Brule Sioux Tribe of the Lower Brule Reservation, South Dakota alone|2|True|False|False
1888|Lower Elwha Tribal Community alone|2|True|False|False
1889|Lower Muscogee Creek Tribe alone|2|True|False|False
1890|Lower Sioux Indian Community in the State of Minnesota alone|2|True|False|False
1891|Lower Skagit alone|2|True|True|False
1892|Luiseno alone|2|True|False|False
1893|Lumbee Tribe of North Carolina alone|2|True|False|False
1894|Lummi Tribe alone|2|True|False|False
1895|Lytton Rancheria of California alone |2|True|False|False
1896|Ma-Chis Lower Creek Indian Tribe of Alabama alone|2|True|False|False
1897|Maidu alone|2|True|False|False
1898|Makah Indian Tribe alone|2|True|False|False
1899|Malheur Paiute alone|2|True|True|False
1900|Maliseet alone|2|True|False|False
1901|Manchester Band of Pomo Indians of the Manchester Rancheria, California alone|2|True|False|False
1902|Manzanita Band of Diegueno Mission Indians alone|2|True|False|False
1903|Maricopa alone|2|True|False|False
1904|Marietta Band of Nooksack alone|2|True|True|False
1905|Mashantucket Pequot Indian Tribe alone|2|True|False|False
1906|Mashpee Wampanoag Tribe alone|2|True|False|False
1907|Match-e-be-nash-she-wish Band of Pottawatomi Indians alone|2|True|False|False
1908|Matinecock alone|2|True|True|False
1909|Mattaponi Indian Tribe alone|2|True|False|False
1910|Mdewakanton Sioux alone|2|True|False|False
1911|Mechoopda Indian Tribe of Chico Rancheria alone|2|True|False|False
1912|Meherrin Indian Tribe alone|2|True|False|False
1913|Menominee Indian Tribe alone|2|True|False|False
1914|Mesa Grande Band of Diegueno Mission Indians alone|2|True|False|False
1915|Mescalero Apache Tribe of the Mescalero Reservation, New Mexico alone|2|True|False|False
1916|Metrolina Native American Association alone|2|True|True|False
1917|Miami (Tribe) alone|2|True|False|False
1918|Miami Tribe of Oklahoma alone|2|True|False|False
1919|Miccosukee Tribe of Indians of Florida alone|2|True|False|False
1920|Micmac alone|2|True|False|False
1921|Middletown Rancheria of Pomo Indians alone|2|True|True|False
1922|Mille Lacs Band alone|2|True|False|False
1923|Minnesota Chippewa alone|2|True|False|False
1924|Mission Indians alone|2|True|False|False
1925|Mississippi Band of Choctaw Indians alone|2|True|False|False
1926|Miwok/Me-Wuk alone|2|True|False|False
1927|Moapa Band of Paiute Indians of the Moapa River Indian Reservation, Nevada alone|2|True|False|False
1928|Modoc alone|2|True|False|False
1929|The Modoc Tribe of Oklahoma alone|2|True|False|False
1930|Mohawk alone|2|True|False|False
1931|Mohegan Tribe of Indians of Connecticut alone|2|True|False|False
1932|Molalla alone|2|True|True|False
1933|Monacan Indian Nation alone|2|True|False|False
1934|Mono alone|2|True|False|False
1935|Montauk alone|2|True|False|False
1936|Moor Indian alone|2|True|False|False
1937|Mooretown Rancheria of Maidu Indians alone|2|True|False|False
1938|Morongo Band of Mission Indians, California alone|2|True|False|False
1939|Mountain Maidu alone|2|True|True|False
1940|MOWA Band of Choctaw Indians alone|2|True|False|False
1941|Muckleshoot Indian Tribe alone|2|True|False|False
1942|Munsee alone|2|True|False|False
1943|The Muscogee (Creek) Nation alone|2|True|False|False
1944|Nansemond Indian Nation alone|2|True|False|False
1945|Nanticoke alone|2|True|False|False
1946|Nanticoke Lenni-Lenape alone|2|True|False|False
1947|Narragansett Indian Tribe alone|2|True|False|False
1948|Natchitoches Tribe of Louisiana alone|2|True|False|False
1949|Nausu Waiwash alone|2|True|False|False
1950|Navajo Nation alone|2|True|False|False
1951|New Jersey Sand Hill Band of Indians, Inc alone |2|True|True|False
1952|Nez Perce Tribe alone|2|True|False|False
1953|Nipmuc alone|2|True|False|False
1954|Nisenen (Nishinam) alone|2|True|True|False
1955|Nisqually Indian Tribe alone|2|True|False|False
1956|Nomlaki alone|2|True|False|False
1957|Nooksack Indian Tribe alone|2|True|False|False
1958|North Fork Rancheria of Mono Indians alone|2|True|False|False
1959|Northern Arapaho Tribe alone|2|True|False|False
1960|Northern Cherokee Nation of Missouri and Arkansas alone|2|True|False|False
1961|Northern Cheyenne Tribe of the Northern Cheyenne Reservation, Montana alone|2|True|False|False
1962|Northern Paiute alone|2|True|False|False
1963|Northern Pomo alone|2|True|True|False
1964|Northwestern Band of the Shoshone Nation alone|2|True|False|False
1965|Nottawaseppi Huron Band of the Potawatomi, Michigan alone|2|True|False|False
1966|Nottoway Indian Tribe of Virginia alone|2|True|False|False
1967|Nulhegan Band of the Coosuk Abenaki Nation alone|2|True|False|False
1968|Occaneechi Band of the Saponi Nation alone|2|True|False|False
1969|Oglala Sioux Tribe alone|2|True|False|False
1970|Ohkay Owingeh, New Mexico alone|2|True|False|False
1971|Omaha Tribe of Nebraska alone|2|True|False|False
1972|Oneida alone|2|True|False|False
1973|Oneida Indian Nation alone|2|True|False|False
1974|Oneida Nation alone|2|True|False|False
1975|Onondaga Nation alone|2|True|False|False
1976|Oregon Athabascan alone|2|True|False|False
1977|The Osage Nation alone|2|True|False|False
1978|Otoe-Missouria Tribe of Indians alone|2|True|False|False
1979|Ottawa alone|2|True|False|False
1980|Ottawa Tribe of Oklahoma alone|2|True|False|False
1981|Paiute alone|2|True|False|False
1982|Paiute Indian Tribe of Utah (Southern Paiute) alone|2|True|False|False
1983|Paiute-Shoshone Tribe of the Fallon Reservation and Colony, Nevada alone|2|True|False|False
1984|Pala Band of Mission Indians alone|2|True|False|False
1985|Pamunkey Indian Tribe alone|2|True|False|False
1986|Pascua Yaqui Tribe of Arizona alone|2|True|False|False
1987|Paskenta Band of Nomlaki Indians alone |2|True|False|False
1988|Passamaquoddy Tribe alone|2|True|False|False
1989|Patawomeck Indian Tribe of Virginia alone|2|True|False|False
1990|Paucatuck Eastern Pequot alone|2|True|True|False
1991|Pauma Band of Luiseno Mission Indians alone|2|True|False|False
1992|Pawnee alone|2|True|False|False
1993|Pawnee Nation of Oklahoma alone|2|True|True|False
1994|Pechanga Band of Luiseno Mission Indians alone|2|True|False|False
1995|Pee Dee Indian Nation of Upper South Carolina alone|2|True|False|False
1996|Pee Dee Indian Tribe of South Carolina alone|2|True|False|False
1997|Penobscot Nation alone|2|True|False|False
1998|Peoria Tribe of Indians of Oklahoma alone|2|True|False|False
1999|Pequot alone|2|True|False|False
2000|Picayune Rancheria of Chukchansi Indians alone|2|True|False|False
2001|Piedmont American Indian Association-Lower Eastern Cherokee Nation SC (PAIA) alone|2|True|False|False
2002|Pima alone |2|True|False|False
2003|Pinoleville Pomo Nation alone|2|True|False|False
2004|Pipestone Sioux alone|2|True|True|False
2005|Piqua Shawnee Tribe alone|2|True|False|False
2006|Piro Manso Tiwa Tribe alone|2|True|False|False
2007|Piscataway alone|2|True|False|False
2008|Piscataway Conoy Tribe alone|2|True|False|False
2009|Piscataway Indian Nation alone|2|True|False|False
2010|Pit River Tribe of California alone|2|True|False|False
2011|Pleasant Point Passamaquoddy alone|2|True|True|False
2012|Poarch Band of Creeks alone|2|True|False|False
2013|Pocasset Wampanoag alone|2|True|True|False
2014|Pocomoke Acohonock alone |2|True|True|False
2015|Pointe Au-Chien Indian Tribe alone|2|True|False|False
2016|Pokagon Band of Potawatomi Indians alone|2|True|False|False
2017|Pokanoket (Royal House of Pokanoket) alone |2|True|False|False
2018|Pomo alone|2|True|False|False
2019|Ponca alone|2|True|False|False
2020|Ponca Tribe of Indians of Oklahoma alone|2|True|False|False
2021|Ponca Tribe of Nebraska alone|2|True|False|False
2022|Ponkapoag alone|2|True|True|False
2023|Poospatuck alone|2|True|False|False
2024|Port Gamble S'Klallam Tribe alone|2|True|False|False
2025|Potawatomi alone|2|True|False|False
2026|Potter Valley Tribe alone|2|True|True|False
2027|Powhatan alone|2|True|False|False
2028|Prairie Band Potawatomi Nation alone|2|True|False|False
2029|Prairie Island Indian Community alone|2|True|False|False
2030|Principal Creek Indian Nation alone|2|True|True|False
2031|Pueblo alone|2|True|False|False
2032|Pueblo of Acoma alone|2|True|False|False
2033|Pueblo of Cochiti alone|2|True|False|False
2034|Pueblo of Isleta alone|2|True|False|False
2035|Pueblo of Jemez alone|2|True|False|False
2036|Pueblo of Laguna alone|2|True|False|False
2037|Pueblo of Nambe alone|2|True|False|False
2038|Pueblo of Picuris alone|2|True|False|False
2039|Pueblo of Pojoaque alone|2|True|False|False
2040|Pueblo of San Felipe alone|2|True|False|False
2041|Pueblo of San Ildefonso alone|2|True|False|False
2042|Pueblo of Sandia alone|2|True|False|False
2043|Pueblo of Santa Ana alone|2|True|False|False
2044|Pueblo of Santa Clara alone|2|True|False|False
2045|Pueblo of Taos alone|2|True|False|False
2046|Pueblo of Tesuque alone|2|True|False|False
2047|Pueblo of Zia alone|2|True|False|False
2048|Puget Sound Salish alone|2|True|True|False
2049|Puyallup Tribe of The Puyallup Reservation alone|2|True|False|False
2050|Pyramid Lake Paiute Tribe of the Pyramid Lake Reservation, Nevada alone |2|True|False|False
2051|Quapaw Nation alone|2|True|False|False
2052|Quartz Valley Indian Reservation alone |2|True|False|False
2053|Quechan Tribe of the Fort Yuma Indian Reservation, California and Arizona alone|2|True|False|False
2054|Quileute Tribe of the Quileute Reservation, Washington alone|2|True|False|False
2055|Quinault Indian Nation alone|2|True|False|False
2056|Ramapough Lenape Nation (Ramapough Mountain) alone|2|True|False|False
2057|Ramona Band of Cahuilla, California alone|2|True|True|False
2058|Rappahannock Tribe, Inc. alone|2|True|False|False
2059|Red Cliff Band of Lake Superior Chippewa alone|2|True|False|False
2060|Red Lake Band of Chippewa Indians alone|2|True|False|False
2061|Red Wood alone|2|True|True|False
2062|Redding Rancheria, California alone|2|True|False|False
2063|Redwood Valley or Little River Band of Pomo Indians of the Redwood Valley Rancheria California alone|2|True|False|False
2064|Reno-Sparks Indian Colony, Nevada alone|2|True|False|False
2065|Resighini Rancheria alone|2|True|False|False
2066|Rincon Band of Luiseno Mission Indians alone|2|True|False|False
2067|Robinson Rancheria alone|2|True|False|False
2068|Rosebud Sioux Tribe of the Rosebud Indian Reservation, South Dakota alone|2|True|False|False
2069|Round Valley Indian Tribes alone|2|True|False|False
2070|Sac and Fox alone|2|True|False|False
2071|Sac and Fox Nation of Missouri in Kansas and Nebraska alone |2|True|False|False
2072|Sac and Fox Nation, Oklahoma alone|2|True|False|False
2073|Sac and Fox Tribe of the Mississippi in Iowa alone|2|True|False|False
2074|Sac River Band of the Chickamauga-Cherokee alone|2|True|True|False
2075|Saginaw Chippewa Indian Tribe alone|2|True|False|False
2076|Saint Regis Mohawk Tribe alone|2|True|False|False
2077|Salinan alone|2|True|False|False
2078|Salish alone|2|True|False|False
2079|Salt River Pima-Maricopa Indian Community alone|2|True|False|False
2080|Samish Indian Nation alone|2|True|False|False
2081|San Carlos Apache Tribe of the San Carlos Reservation alone|2|True|False|False
2082|San Juan alone|2|True|False|False
2083|San Juan Southern Paiute Tribe of Arizona alone|2|True|True|False
2084|San Luis Rey Mission Indian alone|2|True|False|False
2085|San Manuel Band of Mission Indians, California alone|2|True|False|False
2086|San Pasqual Band of Diegueno Mission Indians alone|2|True|False|False
2087|Santa Rosa Band of Cahuilla Indians alone |2|True|False|False
2088|Santa Rosa Indian Community alone |2|True|False|False
2089|Santa Ynez Band of Chumash Mission Indians alone|2|True|False|False
2090|Santee Indian Nation of South Carolina alone|2|True|True|False
2091|Santee Indian Organization alone|2|True|True|False
2092|Santee Sioux Nation, Nebraska alone|2|True|False|False
2093|Saponi alone|2|True|False|False
2094|Sappony alone|2|True|False|False
2095|Sauk-Suiattle Indian Tribe alone |2|True|False|False
2096|Sault Ste. Marie Tribe of Chippewa Indians alone|2|True|False|False
2097|Schaghticoke alone|2|True|False|False
2098|Scotts Valley Band of Pomo Indians of California alone |2|True|False|False
2099|Seaconke Wampanoag alone |2|True|False|False
2100|Seminole alone|2|True|False|False
2101|The Seminole Nation of Oklahoma alone|2|True|False|False
2102|Seminole Tribe of Florida alone|2|True|False|False
2103|Seneca Nation of Indians alone|2|True|False|False
2104|Seneca-Cayuga Nation alone|2|True|False|False
2105|Serrano alone|2|True|False|False
2106|Setalcott Indians alone|2|True|False|False
2107|Shakopee Mdewakanton Sioux Community of Minnesota alone|2|True|False|False
2108|Shasta alone|2|True|False|False
2109|Shawnee alone|2|True|False|False
2110|Shawnee Nation United Remnant Band alone|2|True|True|False
2111|Shawnee Tribe alone|2|True|False|False
2112|Sherwood Valley Rancheria of Pomo Indians of California alone|2|True|False|False
2113|Shingle Springs Band of Miwok Indians alone |2|True|False|False
2114|Shinnecock Indian Nation alone|2|True|False|False
2115|Shoalwater Bay Indian Tribe of the Shoalwater Bay Indian Reservation alone|2|True|False|False
2116|Shoshone alone|2|True|False|False
2117|Shoshone Paiute alone|2|True|False|False
2118|Shoshone-Bannock Tribes of the Fort Hall Reservation alone|2|True|False|False
2119|Shoshone-Paiute Tribes of the Duck Valley Reservation alone|2|True|False|False
2120|Sioux alone|2|True|False|False
2121|Sisseton-Wahpeton Oyate of the Lake Traverse Reservation, South Dakota alone|2|True|False|False
2122|Siuslaw alone|2|True|True|False
2123|Skokomish Indian Tribe alone|2|True|False|False
2124|Skull Valley Band of Goshute Indians of Utah alone|2|True|True|False
2125|Skykomish alone|2|True|True|False
2126|Snohomish alone|2|True|False|False
2127|Snoqualmie Indian Tribe alone|2|True|False|False
2128|Soboba Band of Luiseno Indians alone|2|True|False|False
2129|Sokaogon Chippewa Community alone|2|True|False|False
2130|Southeastern Cherokee Council alone|2|True|False|False
2131|Southeastern Indians alone|2|True|False|False
2132|Southern Arapaho alone|2|True|False|False
2133|Southern Cheyenne alone|2|True|False|False
2134|Southern Ute Indian Tribe of the Southern Ute Reservation alone|2|True|False|False
2135|Spirit Lake Tribe alone|2|True|False|False
2136|Spokane Tribe of the Spokane Reservation alone|2|True|False|False
2137|Squaxin Island Tribe of the Squaxin Island Reservation, Washington alone|2|True|False|False
2138|St. Croix Chippewa Indians of Wisconsin alone|2|True|False|False
2139|Standing Rock Sioux Tribe of North and South Dakota alone|2|True|False|False
2140|Steilacoom alone |2|True|False|False
2141|Stillaguamish Tribes of Indians of Washington alone |2|True|False|False
2142|Stockbridge-Munsee Community alone|2|True|False|False
2143|Stonyford alone|2|True|True|False
2144|Summit Lake Paiute Tribe of Nevada alone|2|True|False|False
2145|The Suquamish Tribe alone|2|True|False|False
2146|Susanville Indian Rancheria, California alone|2|True|False|False
2147|Susquehanock alone|2|True|False|False
2148|Swan Creek Black River Confederate Tribe alone|2|True|True|False
2149|Swinomish Indian Tribal Community alone|2|True|False|False
2150|Sycuan Band of the Kumeyaay Nation alone|2|True|False|False
2151|Table Mountain Rancheria alone|2|True|True|False
2152|Tachi alone|2|True|False|False
2153|Takelma alone|2|True|True|False
2154|Talakamish alone|2|True|True|False
2155|Tejon Indian Tribe alone|2|True|False|False
2156|Temecula alone |2|True|False|False
2157|Te-Moak Tribes of Western Shoshone Indians of Nevada alone|2|True|False|False
2158|Tenino alone|2|True|True|False
2159|Teton Sioux alone|2|True|False|False
2160|The Southeastern Mvskoke Nation, Inc. alone|2|True|False|False
2161|The Waccamaw Indian People alone|2|True|False|False
2162|Thlopthlocco Tribal Town alone |2|True|False|False
2163|Three Affiliated Tribes of the Fort Berthold Reservation, North Dakota alone (all tribes) (Sub-state and AIANNH geographies)|0|True|Null|Null
2164|Arikara (Sahnish) alone|2|True|False|False
2165|Hidatsa alone|2|True|False|False
2166|Mandan alone|2|True|False|False
2167|Three Affiliated Tribes of the Ft. Berthold Reservation, North Dakota alone|2|True|False|False
2168|Tillamook alone|2|True|True|False
2169|Timbisha Shoshone Tribe alone|2|True|False|False
2170|Tohono O'odham Nation of Arizona alone|2|True|False|False
2171|Tolowa alone|2|True|False|False
2172|Tolowa Dee-ni' Nation alone|2|True|False|False
2173|Tonawanda Band of Seneca alone|2|True|False|False
2174|Tonkawa Tribe of Indians of Oklahoma alone|2|True|False|False
2175|Tonto Apache Tribe of Arizona alone|2|True|False|False
2176|Torres Martinez Desert Cahuilla Indians alone|2|True|False|False
2177|Trinity alone|2|True|True|False
2178|Tuckabachee alone|2|True|True|False
2179|Tulalip Tribes of Washington alone|2|True|False|False
2180|Tule River Indian Tribe alone|2|True|False|False
2181|Tunica Biloxi Indian Tribe of Louisiana alone|2|True|False|False
2182|Tuolumne Band of Me-Wuk Indians of California alone|2|True|False|False
2183|Turtle Mountain Band of Chippewa Indians of North Dakota alone|2|True|False|False
2184|Tuscarora Nation alone|2|True|False|False
2185|Tuscola alone|2|True|True|False
2186|Twenty-Nine Palms Band of Luiseno Mission Indians alone|2|True|True|False
2187|Tygh alone|2|True|True|False
2188|Umpqua alone|2|True|False|False
2189|United Auburn Indian Community of the Auburn Rancheria of California alone|2|True|True|False
2190|United Cherokee Ani-Yun-Wiya Nation alone|2|True|False|False
2191|United Houma Nation alone|2|True|False|False
2192|United Keetoowah Band of Cherokee Indians in Oklahoma alone|2|True|False|False
2193|Upper Chinook alone|2|True|True|False
2194|Upper Mattaponi Tribe alone|2|True|False|False
2195|Upper Sioux Community alone|2|True|False|False
2196|Upper Skagit Indian Tribe alone|2|True|False|False
2197|Ute alone|2|True|False|False
2198|Ute Indian Tribe of the Uintah and Ouray Reservation, Utah alone|2|True|False|False
2199|Ute Mountain Ute Tribe alone|2|True|False|False
2200|Utu Utu Gwaitu Paiute Tribe of the Benton Paiute Reservation, California alone|2|True|False|False
2201|Viejas (Baron Long) Group of Capitan Grande Band alone|2|True|False|False
2202|Waccamaw Siouan Indian Tribe alone|2|True|False|False
2203|Wahpekute Sioux alone|2|True|True|False
2204|Wailaki alone|2|True|False|False
2205|Wakiakum Chinook alone|2|True|True|False
2206|Walker River Paiute Tribe of the Walker River Reservation, Nevada alone|2|True|False|False
2207|Walla Walla alone|2|True|False|False
2208|Wampanoag alone|2|True|False|False
2209|Wampanoag Tribe of Gay Head (Aquinnah) alone|2|True|False|False
2210|Wappo alone|2|True|False|False
2211|Wasco alone|2|True|False|False
2212|Washoe Tribe of Nevada and California alone|2|True|False|False
2213|Wassamasaw Tribe of Varnertown Indians alone|2|True|False|False
2214|Wazhaza Sioux alone|2|True|True|False
2215|Wenatchee alone|2|True|True|False
2216|Whilkut alone|2|True|True|False
2217|White Earth Band alone|2|True|False|False
2218|White Mountain Apache Tribe of the Fort Apache Reservation, Arizona alone|2|True|False|False
2219|White River Band of the Chickamauga-Cherokee alone|2|True|True|False
2220|Wichita and Affiliated Tribes, Oklahoma alone|2|True|False|False
2221|Wicomico alone|2|True|True|False
2222|Willapa Chinook alone|2|True|True|False
2223|Wilton Rancheria alone|2|True|False|False
2224|Wind River alone|2|True|True|False
2225|Winnebago alone|2|True|False|False
2226|Winnebago Tribe of Nebraska alone|2|True|False|False
2227|Winnemucca Indian Colony of Nevada alone|2|True|True|False
2228|Wintun alone|2|True|False|False
2229|Wishram alone|2|True|True|False
2230|Wiyot Tribe, California alone|2|True|False|False
2231|Wyandotte Nation alone|2|True|False|False
2232|Yakama Cowlitz alone|2|True|True|False
2233|Yana alone|2|True|True|False
2234|Yankton Sioux Tribe of South Dakota alone|2|True|False|False
2235|Yanktonai Sioux alone|2|True|True|False
2236|Yaqui alone|2|True|False|False
2237|Yavapai Apache Nation of the Camp Verde Indian Reservation alone|2|True|False|False
2238|Yavapai-Prescott Tribe of the Yavapai Reservation alone|2|True|False|False
2239|Yerington Paiute Tribe of the Yerington Colony and Campbell Ranch, Nevada alone|2|True|False|False
2240|Yocha Dehe Wintun Nation, California alone|2|True|True|False
2241|Yokuts alone|2|True|False|False
2242|Yomba Shoshone Tribe of the Yomba Reservation, Nevada alone|2|True|False|False
2243|Ysleta del Sur Pueblo of Texas alone|2|True|False|False
2244|Yuchi alone|2|True|False|False
2245|Yuki alone|2|True|False|False
2246|Yurok Tribe alone|2|True|False|False
2247|Zuni Tribe of the Zuni Reservation alone|2|True|False|False
2248|Tribal responses alone, not elsewhere classified|2|True|True|False
2249|Other American Indian alone, specified (Sub-state and AIANNH geographies)|0|True|Null|Null
2250|Canadian Indian and French American Indian alone|1|True|False|False
2251|Abenaki Canadian alone|2|True|True|False
2252|Acadia Band alone|2|True|True|False
2253|Ache Dene Koe alone|2|True|True|False
2254|Ahousaht alone|2|True|True|False
2255|Alderville First Nation alone|2|True|True|False
2256|Alexandria Band alone|2|True|True|False
2257|Algonquins of Barriere Lake alone|2|True|True|False
2258|Batchewana First Nation alone|2|True|True|False
2259|Beardys and Okemasis Band alone|2|True|True|False
2260|Beausoleil alone|2|True|True|False
2261|Beecher Bay alone|2|True|True|False
2262|Bella Coola (Nuxalk Nation) alone|2|True|True|False
2263|Beothuk alone|2|True|True|False
2264|Big Cove alone|2|True|True|False
2265|Big Grassy alone|2|True|True|False
2266|Bigstone Cree Nation alone|2|True|True|False
2267|Bonaparte Band alone|2|True|True|False
2268|Boston Bar First Nation alone|2|True|True|False
2269|Bridge River alone|2|True|True|False
2270|Brokenhead Ojibway Nation alone|2|True|True|False
2271|Buffalo Point Band alone|2|True|True|False
2272|Caldwell alone|2|True|True|False
2273|Campbell River Band alone|2|True|True|False
2274|Canadian Indian alone|2|True|False|False
2275|Cape Mudge Band alone|2|True|True|False
2276|Carcross/Tagish First Nation alone|2|True|True|False
2277|Caribou alone|2|True|True|False
2278|Carrier Nation alone|2|True|True|False
2279|Carry the Kettle Band alone|2|True|True|False
2280|Cheam Band alone|2|True|True|False
2281|Chemainus First Nation alone|2|True|True|False
2282|Chilcotin Nation alone|2|True|True|False
2283|Chippewa of Sarnia alone|2|True|False|False
2284|Chippewa of the Thames alone|2|True|False|False
2285|Chippewa/Ojibwe Canadian alone|2|True|False|False
2286|Clayoquot alone|2|True|True|False
2287|Cold Lake First Nations alone|2|True|True|False
2288|Coldwater Band alone|2|True|True|False
2289|Comox Band alone|2|True|True|False
2290|Coquitlam Band (Kwikwetlem First Nation) alone|2|True|True|False
2291|Cote First Nation alone|2|True|True|False
2292|Couchiching First Nation alone|2|True|True|False
2293|Cowessess Band alone|2|True|True|False
2294|Cowichan alone|2|True|False|False
2295|Cree Canadian alone |2|True|False|False
2296|Cross Lake First Nation alone|2|True|True|False
2297|Curve Lake Band alone|2|True|True|False
2298|Dene Band Nwt (NW Territory) alone|2|True|True|False
2299|Dene Canadian alone|2|True|True|False
2300|Ditidaht Band alone|2|True|True|False
2301|Dogrib alone|2|True|True|False
2302|Eagle Lake Band alone|2|True|True|False
2303|Eastern Cree alone|2|True|True|False
2304|Ebb and Flow Band alone|2|True|True|False
2305|English River First Nation alone|2|True|True|False
2306|Eskasoni alone|2|True|True|False
2307|Esquimalt alone|2|True|True|False
2308|Fisher River alone|2|True|True|False
2309|Five Nations alone|2|True|True|False
2310|Fort Alexander Band alone|2|True|True|False
2311|French Canadian/French American Indian alone|2|True|False|False
2312|Garden River Nation alone|2|True|True|False
2313|Gibson Band (Wahta Mohawk) alone|2|True|True|False
2314|Gitksan alone|2|True|True|False
2315|Grassy Narrows First Nation alone|2|True|True|False
2316|Gull Bay Band alone|2|True|True|False
2317|Gwichya Gwich'in alone|2|True|True|False
2318|Heiltsuk Band alone|2|True|True|False
2319|Hesquiaht Band alone|2|True|True|False
2320|Hiawatha First Nation alone|2|True|True|False
2321|Hope Band (Chawathil Nation) alone|2|True|True|False
2322|Huron alone|2|True|False|False
2323|Huron of Lorretteville alone|2|True|True|False
2324|Innu (Montagnais) alone|2|True|True|False
2325|Interior Salish alone|2|True|True|False
2326|James Bay Cree alone|2|True|True|False
2327|James Smith Cree Nation alone|2|True|True|False
2328|Kahkewistahaw First Nation alone|2|True|True|False
2329|Kamloops Band alone|2|True|True|False
2330|Kanaka Bar alone|2|True|True|False
2331|Kaska Dena alone|2|True|True|False
2332|Keeseekoose Band alone|2|True|True|False
2333|Kingsclear Band alone|2|True|True|False
2334|Kitamaat alone|2|True|True|False
2335|Kitigan Zibi Anishinabeg alone|2|True|True|False
